array-read,shm-read,array-write,shm-write
1.380006309,1.376006412,2.516051265,1.487948535
2.623993711,2.623993592,1.487948643,2.524051004
1.380006305,1.376006407,2.516051179,1.479948898
1.384006324,2.623993594,1.487948731,2.520051055
2.611993660,1.376006403,2.516051092,1.475949122
1.384006320,1.376006403,1.503948268,2.520050970
2.615993681,2.619993581,2.504051419,1.479949070
1.380006300,1.376006399,1.499948492,2.516051023
1.384006317,1.376006397,1.491948806,1.479949156
2.615993686,2.623993604,2.516050873,2.524050664
1.380006296,1.376006394,1.487949027,1.479949241
2.615993688,2.623993608,2.516050789,2.520050717
1.384006311,1.376006391,1.487949112,1.479949325
1.384006310,1.376006389,2.516050704,2.524050498
2.615993691,2.623993613,1.487949198,1.479949409
1.384006306,1.376006386,2.512050759,2.520050550
1.384006306,1.376006384,1.483949417,1.475949629
2.615993696,2.623993617,2.512050675,2.520050469
1.384006303,1.376006381,1.483949500,1.479949575
2.615993697,2.623993621,2.512050592,2.524050251
1.380006281,1.372006360,1.483949583,1.479949658
1.384006300,1.376006376,2.512050511,2.520050305
2.615993702,2.623993625,1.483949665,1.475949876
1.384006296,1.376006373,2.512050429,1.479949776
2.615993704,1.376006371,1.483949747,2.524050043
1.380006276,2.623993630,2.496050889,1.479949857
1.380006274,1.376006368,1.503949152,2.520050099
2.623993745,2.623993632,2.516050131,1.483949804
1.380006272,1.376006365,1.487949774,2.524049884
1.376006252,1.376006363,2.516050051,1.479950018
2.619993730,2.623993638,1.487949855,2.520049939
1.380006269,1.372006342,2.512050105,1.475950233
2.615993715,1.376006359,1.483950069,2.516049995
1.384006283,2.623993642,2.512050027,1.479950179
1.380006265,1.376006356,1.495949745,2.520049782
2.619993737,2.623993645,2.512049948,1.483950122
1.376006244,1.376006352,1.483950228,2.520049704
1.376006243,1.376006352,2.512049869,1.475950470
2.623993760,2.623993650,1.487950173,2.520049625
1.376006241,1.380006366,2.504050060,1.479950414
2.615993725,1.376006347,1.483950385,2.508049952
1.384006274,2.623993655,2.516049580,1.479950493
1.384006273,1.376006344,1.491950194,2.520049473
2.615993729,2.623993658,2.496050169,1.479950569
1.384006271,1.376006341,1.499950006,2.524049262
1.384006268,1.376006340,2.500049958,1.479950646
2.619993749,2.623993663,1.499950084,2.520049320
1.380006248,1.376006337,2.500049881,1.475950855
2.623993771,1.376006335,1.495950294,1.479950756
1.376006228,2.623993668,2.508049536,2.520049203
1.384006263,1.376006333,1.483950768,1.479950832
2.619993756,2.623993669,2.512049331,2.520049127
1.380006243,1.372006309,1.495950447,1.479950907
2.619993760,1.376006329,2.504049518,2.524048922
1.380006241,2.623993675,1.491950654,1.483950849
1.380006239,1.376006325,2.500049576,2.524048847
2.615993744,1.376006323,1.491950730,1.479951056
1.380006237,2.623993678,2.512049106,2.520048906
1.380006235,1.376006320,1.483951069,1.475951262
2.615993748,2.623993681,1.483951099,2.520048834
1.384006252,1.376006317,2.512048990,1.479951204
2.619993769,1.376006317,1.499950648,2.520048761
1.384006250,2.623993686,2.516048787,1.475951407
1.384006247,1.376006313,1.487951116,2.520048688
2.615993754,1.376006312,2.516048714,1.479951349
1.384006245,2.623993690,1.487951189,2.520048617
2.615993756,1.376006309,2.512048774,1.475951553
1.384006244,2.623993692,1.483951392,2.520048546
1.384006242,1.376006306,2.512048701,1.475951624
2.615993759,1.376006304,1.483951463,2.520048474
1.380006221,2.623993697,2.508048762,1.479951564
1.384006239,1.376006303,1.487951404,1.475951727
2.615993763,1.376006300,2.500048951,2.520048365
1.380006218,2.623993701,1.483951606,1.479951667
2.615993764,1.376006298,2.512048488,2.520048296
1.384006233,2.623993704,1.483951676,1.475951868
1.384006233,1.376006295,2.512048419,2.516048355
2.619993786,1.376006294,1.491951485,1.479951807
1.384006231,2.623993708,2.512048349,2.524048027
1.384006230,1.380006310,1.483951816,1.479951877
2.615993772,1.376006288,2.512048280,2.520048087
1.380006209,2.623993711,1.483951885,1.479951946
2.615993774,1.376006287,2.508048341,2.520048020
1.380006208,2.619993696,1.495951566,1.479952015
1.384006224,1.376006284,2.500048532,2.520047951
2.615993777,1.376006282,1.499951507,1.479952083
1.380006204,2.623993718,2.492048720,2.524047756
2.615993780,1.376006280,1.491951833,1.479952152
1.384006220,1.376006279,2.500048393,2.516047947
1.384006219,2.623993723,1.507951386,1.475952349
2.615993783,1.376006276,2.496048453,2.520047750
1.376006180,2.623993725,1.507951454,1.479952285
1.380006198,1.376006274,2.496048384,2.524047555
2.623993822,1.376006272,1.507951522,1.479952353
1.376006178,2.623993730,2.496048315,1.475952511
2.619993806,1.376006271,1.503951720,2.520047582
1.376006176,1.376006268,2.488048504,1.475952578
1.376006173,2.623993734,1.499951913,2.520047516
2.619993809,1.376006266,2.516047540,1.475952643
1.376006173,2.623993735,1.483952494,2.520047452
1.376006171,1.376006263,2.512047603,1.479952580
2.619993813,1.376006262,1.483952558,2.520047386
1.376006169,2.623993740,2.512047537,1.479952645
2.623993831,1.376006259,1.483952623,2.524047195
1.380006185,1.376006259,2.512047474,1.479952710
1.376006166,2.623993744,1.495952305,2.520047258
2.623993836,1.376006256,2.500047791,1.479952774
1.380006182,2.623993746,1.491952497,2.520047195
1.380006181,1.376006252,2.508047471,1.479952838
2.615993803,1.376006253,1.483952816,2.524047004
1.384006197,2.623993751,2.512047281,1.479952903
2.619993822,1.376006250,1.483952879,2.520047069
1.384006194,1.376006248,2.496047727,1.479952965
1.384006194,2.623993753,1.495952563,2.524046879
2.623993844,1.376006245,2.496047662,1.479953027
1.380006174,2.623993755,1.483953006,2.520046944
2.623993845,1.376006242,2.512047092,1.479953090
1.376006154,1.376006242,1.483953068,2.524046755
1.376006153,2.623993759,2.512047032,1.483953026
2.619993831,1.380006257,1.487953004,1.479953180
1.376006151,2.623993762,2.512046969,2.524046661
1.380006168,1.376006237,1.495952812,1.483953115
2.623993851,1.376006236,1.491952968,2.524046600
1.376006148,2.623993766,2.508046999,1.479953303
2.619993835,1.376006233,1.495952901,2.520046665
1.376006145,1.376006233,2.508046938,1.475953490
1.380006163,2.619993751,1.495952963,2.520046605
2.623993856,1.376006229,2.508046877,1.479953423
1.380006161,2.623993772,1.491953151,2.524046418
1.380006160,1.372006209,2.508046818,1.479953483
2.619993841,1.376006226,1.495953086,2.520046486
1.384006175,2.619993756,2.504046882,1.475953670
2.623993860,1.376006223,1.491953270,2.520046426
1.376006138,1.376006223,2.508046697,1.479953603
1.384006173,2.623993779,1.495953205,2.520046368
2.623993864,1.376006220,2.508046637,1.479953663
1.376006135,2.623993781,1.491953389,2.524046185
1.384006171,1.376006218,2.504046702,1.479953722
2.615993831,1.376006217,1.491953449,2.524046127
1.384006169,2.623993784,2.508046520,1.479953780
2.615993834,1.376006214,1.491953507,2.520046194
1.384006167,1.376006213,2.504046586,1.475953964
1.384006165,2.623993788,1.495953441,1.479953864
2.615993835,1.376006211,2.508046403,2.520046105
1.380006145,2.623993791,1.491953625,1.479953922
2.619993855,1.376006209,2.508046346,2.520046048
1.376006126,1.380006225,1.495953558,1.475954103
1.380006144,2.623993793,2.508046288,2.520045991
2.623993877,1.376006205,1.491953739,1.475954160
1.376006124,1.376006204,2.508046232,2.524045810
1.380006140,2.623993797,1.491953796,1.479954092
2.623993879,1.376006202,2.504046298,2.524045755
1.376006121,2.623993800,1.491953853,1.479954149
2.623993880,1.376006200,2.508046119,2.520045823
1.380006136,1.376006199,1.491953910,1.475954329
1.376006118,2.623993803,2.504046186,2.520045768
2.623993883,1.376006197,1.491953966,1.475954384
1.376006116,1.376006195,2.508046007,2.520045713
1.380006134,2.623993806,1.491954020,1.479954316
2.623993886,1.376006193,2.500046197,2.520045658
1.376006113,2.623993808,1.483954323,1.475954493
2.619993870,1.376006190,2.516045650,2.520045604
1.380006130,1.376006190,1.483954377,1.491954056
1.376006111,2.623993811,2.516045597,2.516045672
2.619993872,1.376006187,1.487954309,1.487954234
1.376006109,1.372006169,2.516045543,2.516045618
1.376006108,2.619993797,1.483954486,1.487954289
2.615993858,1.376006185,2.508045735,2.512045687
1.384006143,2.623993817,1.483954539,1.483954464
2.619993877,1.372006164,2.516045436,1.499954000
1.380006122,1.384006217,1.483954593,2.508045727
1.384006140,2.627993838,2.508045627,1.491954299
2.615993861,1.380006197,1.483954646,2.512045550
1.384006137,1.376006178,2.516045331,1.483954597
2.619993881,2.623993823,1.483954698,2.508045618
1.384006136,1.376006175,2.512045401,1.487954527
1.384006136,2.627993842,1.483954750,2.516045321
2.611993849,1.376006173,1.483954774,1.487954580
1.380006116,1.376006173,2.516045198,2.512045393
1.384006132,2.623993829,1.483954826,1.487954634
2.615993868,1.376006171,2.516045146,2.512045340
1.380006113,1.376006170,1.487954756,1.483954807
2.615993870,2.623993832,2.516045095,2.512045287
1.384006129,1.376006168,1.483954928,1.487954737
1.384006128,2.623993833,2.516045045,2.512045236
2.619993890,1.376006165,1.483954980,1.487954788
1.384006127,1.376006164,2.512045115,2.512045184
2.615993874,2.623993836,1.483955030,1.487954839
1.384006125,1.376006162,2.516044943,2.512045134
1.384006124,1.376006162,1.483955081,1.487954891
2.615993877,2.623993841,2.512045014,2.516044962
1.384006123,1.376006160,1.483955131,1.487954942
1.384006121,2.623993842,2.516044844,2.512045033
2.619993896,1.376006158,1.483955181,1.483955114
1.384006119,1.376006156,2.516044795,2.508045105
2.615993880,2.623993845,1.487955109,1.487955043
1.380006100,1.376006155,2.516044745,2.512044933
1.384006118,1.376006153,1.499954798,1.487955092
2.615993884,2.623993848,2.508044936,2.516044763
1.380006099,1.376006152,1.491955088,1.499954780
2.615993885,2.619993832,2.504045008,2.524044473
1.384006114,1.372006132,1.491955137,1.479955432
1.384006114,1.380006166,2.508044840,2.520044545
2.623993922,2.623993852,1.495955066,1.479955481
1.376006077,1.376006146,2.508044790,2.524044377
1.380006093,1.376006146,1.495955115,1.483955408
2.623993925,2.623993855,2.504044862,1.475955671
1.380006092,1.376006143,1.495955164,2.520044423
2.619993909,2.623993857,2.508044694,1.479955597
1.392006144,1.372006124,1.495955211,2.524044255
1.376006072,1.376006140,2.508044646,1.483955527
2.619993912,2.623993860,1.491955380,2.520044329
1.380006089,1.376006138,2.504044719,1.475955813
1.384006105,1.380006157,1.495955307,2.520044283
2.615993897,2.623993863,2.500044790,1.475955860
1.384006104,1.376006135,1.491955474,2.520044235
2.615993897,2.623993865,2.508044505,1.479955787
1.384006102,1.376006134,1.491955521,2.520044190
1.384006101,1.376006134,2.504044576,1.479955833
2.619993917,2.623993868,1.491955567,2.524044023
1.380006082,1.376006131,2.508044411,1.479955879
2.615993901,1.376006131,1.491955614,2.520044098
1.376006062,2.623993871,2.504044485,1.475956045
1.376006062,1.376006128,1.491955659,2.520044051
2.619993921,2.623993872,2.504044438,1.479955971
1.376006061,1.372006109,1.491955706,2.524043889
1.376006060,1.376006126,2.508044274,1.483955898
2.619993923,2.623993875,1.491955752,2.524043844
1.376006058,1.376006123,2.508044228,1.479956063
2.623993942,2.623993876,1.491955796,2.520043918
1.376006057,1.376006122,1.491955817,1.479956107
1.380006074,1.376006121,2.504044278,1.479956127
2.623993945,2.623993880,1.491955862,2.524043730
1.380006073,1.376006120,2.512043996,1.479956171
1.376006054,1.376006118,1.491955906,2.520043805
2.623993947,2.623993882,2.504044187,1.475956335
1.380006070,1.376006116,1.491955951,2.520043762
2.627993967,2.623993884,2.508044026,1.479956260
1.376006053,1.376006115,1.491955995,2.520043718
1.380006067,1.376006114,2.508043982,1.479956304
2.623993950,2.623993887,1.491956039,2.524043556
1.376006049,1.380006131,2.508043938,1.475956465
1.380006066,1.376006111,1.491956081,2.520043631
2.623993953,2.623993889,2.504044012,1.479956390
1.384006083,1.376006109,1.491956126,2.524043471
2.615993919,2.623993891,2.508043851,1.479956432
1.384006080,1.376006108,1.491956168,2.524043427
1.388006098,1.376006107,2.508043809,1.479956476
2.615993921,2.623993894,1.484070407,2.520043505
1.380006061,1.376006105,2.511859355,1.479956519
1.380006060,1.376006105,1.484139872,2.520043462
2.619993940,2.623993896,2.511860220,1.484034693
1.384006076,1.376006103,1.484138963,2.507858896
2.619993941,2.627993916,2.511861124,1.484139931
1.384006074,1.380006119,1.484138059,2.511860104
1.384006075,1.376006100,2.511862022,1.480138648
2.619993944,2.627993918,1.484137160,1.488138992
1.384006073,1.384006134,2.515863282,2.515861881
2.615993928,1.376006097,1.484136267,1.488138088
1.384006072,2.623993902,2.511863802,2.511862406
1.380006053,1.376006095,1.484135379,1.484136820
2.615993930,2.623993904,2.515865047,2.511863296
1.384006070,1.376006094,1.488134858,1.488136294
1.384006069,1.376006094,2.511865562,2.515864548
2.611993914,2.623993908,1.484133618,1.488135405
1.384006067,1.376006092,2.515866793,2.515865426
2.615993933,1.376006091,1.488133102,1.488134521
1.384006066,2.627993928,2.515867658,2.511865940
1.384006065,1.376006090,1.484131877,1.488133642
2.619993952,2.623993912,2.511868163,2.515867169
1.384006064,1.376006088,1.484131014,1.488132769
2.619993954,1.376006087,2.511869021,2.511867678
1.384006063,2.623993914,1.484130156,1.488131899
1.384006063,1.376006086,1.484129776,2.515868890
2.623993974,1.376006084,2.511870348,1.492131386
1.384006061,2.623993916,1.484128924,2.515869745
1.376006025,1.376006082,2.515871539,1.480129476
2.615993940,2.623993917,1.488128425,2.511870245
1.384006059,1.376006081,2.515872376,1.488129324
2.615993942,1.376006080,1.484127238,2.511871092
1.380006040,2.623993920,2.511872866,1.484128128
1.376006022,1.372006062,1.484126403,2.511871932
2.623993979,1.376006078,2.511873697,1.488127631
1.376006021,2.623993923,1.484125571,2.511872770
1.376006020,1.376006077,2.515874859,1.484126451
2.619993964,2.623993925,1.488125081,2.515873941
1.376006019,1.376006075,2.515875678,1.488125957
2.619993963,1.376006074,1.484123925,2.515874764
1.376006018,2.623993926,2.511876159,1.488125128
1.376006017,1.380006090,1.484123108,2.515875584
2.615993949,1.376006072,2.515877300,1.488124305
1.384006050,2.619993911,1.488122626,2.515876400
2.619993967,1.376006070,2.515878105,1.484123155
1.376006014,2.627993948,1.488121816,1.488123122
1.376006014,1.376006069,2.515878903,2.511877329
2.619993969,1.376006069,1.488121011,1.484121981
1.376006013,2.623993933,2.515879700,2.511878133
1.376006012,1.376006066,1.484119889,1.488121501
2.623993989,1.376006066,2.515880488,2.515879259
1.376006011,2.623993935,1.488119416,1.488120699
2.623993990,1.376006065,2.515881275,2.515880053
1.380006027,2.615993902,1.484118307,1.484119578
1.376006009,1.376006063,2.511881737,2.511880520
2.623993992,1.372006045,1.484117523,1.484118786
1.376006008,2.623993939,2.515882832,2.511881308
1.376006008,1.376006061,1.488117057,1.484118000
2.619993977,1.376006059,2.515883606,2.511882089
1.380006024,2.623993941,1.484115968,1.488117533
2.611993942,1.376006059,1.484115626,2.515883183
1.380006022,2.623993943,2.511884489,1.476115812
1.380006022,1.376006058,1.484114856,2.519884261
2.623993997,1.376006056,2.515885560,1.484115667
1.384006038,2.623993945,1.484114094,2.519885022
1.384006037,1.376006055,2.511886010,1.484114900
2.623993997,1.376006054,1.484113333,2.519885779
1.376006000,2.623993947,2.515887068,1.480113830
2.623993999,1.376006052,1.488112882,2.515886225
