array-read,shm-read,array-write,shm-write
1.424008124,1.412008352,2.495998295,1.484001683
2.575991885,2.591991682,1.500001702,2.511998313
1.432008155,1.420008383,2.499998298,1.488001689
2.583991943,2.563991531,1.500001703,2.507998308
1.424008096,1.416008344,2.503998302,1.492001696
1.408007997,2.539991405,1.492001696,2.503998302
2.611992122,1.420008352,2.507998303,1.492001697
1.400007940,1.440008461,1.496001702,2.507998302
2.587992000,2.555991522,2.503998298,1.488001692
1.408007971,1.416008305,1.500001708,2.515998311
1.424008055,2.539991444,2.503998297,1.492001700
2.587992019,1.420008313,1.500001711,2.507998300
1.420008019,2.591991764,2.499998291,1.492001701
2.591992055,1.396008159,1.504001717,2.507998298
1.404007915,1.412008244,2.499998288,1.488001698
2.567991933,2.583991739,1.500001712,2.507998296
1.412007948,1.408008207,2.499998286,1.492001704
1.420007986,2.583991753,1.500001714,2.507998295
2.587992066,1.408008192,2.499998284,1.488001700
1.408007905,1.428008302,1.500001716,2.507998293
2.587992078,2.583991777,2.499998283,1.492001708
1.408007893,1.420008241,1.496001713,2.511998298
1.408007886,2.567991699,2.499998281,1.492001710
2.591992121,1.416008203,1.504001724,2.511998294
1.424007963,2.587991828,2.499998281,1.492001710
2.587992110,1.408008141,1.500001720,1.492001711
1.404007839,1.468008482,2.499998277,2.507998288
1.416007899,2.587991850,1.496001718,1.492001713
2.595992174,1.412008143,2.503998282,2.507998287
1.392007752,2.587991863,1.492001715,1.492001714
2.587992142,1.412008129,2.499998276,2.515998293
1.408007830,2.587991878,1.496001721,1.492001715
2.587992155,1.412008114,2.503998278,2.503998278
1.448008039,1.412008109,1.492001718,1.492001717
1.540008543,2.579991853,2.503998278,2.511998287
2.479991576,1.416008117,1.504001734,1.484001711
2.479991582,2.587991913,2.499998271,2.507998281
1.408007790,1.416008103,1.500001730,1.492001721
1.420007851,1.424008142,2.503998275,2.507998280
2.591992222,2.587991933,1.500001732,1.488001718
1.404007750,1.412008059,2.507998276,2.511998282
2.591992232,2.591991969,1.512001747,1.500001733
1.408007759,1.412008045,2.503998271,2.507998276
1.408007755,1.408008017,1.504001739,1.496001729
2.567992120,2.583991945,2.483998246,2.499998265
1.436007896,1.412008026,1.532001772,1.516001753
2.591992263,2.595992026,2.479998239,2.499998262
1.412007751,1.424008080,1.496001732,1.496001731
1.416007769,2.583991971,2.503998265,2.511998275
2.515991866,1.412007998,1.500001737,1.492001729
1.408007711,1.424008061,2.511998273,2.511998275
2.587992271,2.587992015,1.496001735,1.492001730
1.408007700,1.412007978,2.503998262,2.507998268
2.587992285,2.587992027,1.496001737,1.488001727
1.408007689,1.432008079,2.499998259,2.511998271
1.412007704,2.559991884,1.500001744,1.496001738
2.587992301,1.420007998,2.499998256,2.515998275
1.412007692,1.444008126,1.492001736,1.488001731
2.583992292,2.567991950,2.503998259,2.515998274
1.424007746,1.412007933,1.512001759,1.524001774
2.519991955,2.587992074,2.507998262,2.499998255
1.408007647,1.416007942,1.492001738,1.484001730
1.392007555,1.412007913,2.507998261,2.515998271
2.599992407,2.587992093,1.492001740,1.488001734
1.412007652,1.412007900,2.507998260,2.507998260
2.591992376,2.575992040,1.496001746,1.492001741
1.404007598,1.448008089,2.507998258,2.503998254
1.408007613,2.587992119,1.492001743,1.488001737
2.587992371,1.412007874,2.507998258,2.503998253
1.404007581,1.396007779,1.500001753,1.492001744
2.595992425,2.575992071,2.499998246,2.503998252
1.408007591,1.416007878,1.496001751,1.492001745
1.408007585,2.587992150,2.507998255,2.515998263
2.591992420,1.412007842,1.492001746,1.492001745
1.408007574,2.439991341,2.507998252,2.507998253
2.591992431,1.604008894,1.492001747,1.492001748
1.404007542,2.351990870,2.503998247,2.503998248
1.412007580,1.484008214,1.492001750,1.484001739
2.551992234,2.563992058,2.507998250,2.515998259
1.444007741,1.420007847,1.496001755,1.484001740
2.587992438,2.595992247,2.503998245,2.503998244
1.420007600,1.412007791,1.500001761,1.492001751
2.555992277,1.444007962,2.503998242,2.503998243
1.428007631,2.579992178,1.492001753,1.500001762
2.591992480,1.456008015,2.491998227,2.491998228
1.412007535,2.579992191,1.496001758,1.496001759
1.424007593,1.440007915,2.507998244,2.511998251
2.587992475,2.575992180,1.496001761,1.484001747
1.412007519,1.424007813,2.507998244,2.515998254
2.587992487,2.487991709,1.496001762,1.484001747
1.404007466,1.428007822,2.503998238,1.484001748
1.408007482,1.412007730,1.492001758,2.507998242
2.591992523,2.591992298,2.495998226,1.484001748
1.408007471,1.416007740,1.496015264,2.503998051
2.587992513,2.567992179,2.503964907,1.500024562
1.408007460,1.412007706,1.492034987,2.507965030
1.396007393,1.420007744,2.503964996,1.492034972
2.603992613,2.591992328,1.492034816,2.507965122
1.408007445,1.408007667,1.496034835,1.488034707
2.591992560,2.563992188,2.499965169,2.511965383
1.412007456,1.416007698,1.496034664,1.496034724
1.408007430,2.587992329,2.503965430,2.507965458
2.587992554,1.404007622,1.508034771,1.500034646
1.408007419,1.400007595,2.503965600,2.507965628
2.583992543,2.587992347,1.496034326,1.496034387
1.472007746,1.408007626,2.503965767,2.507965795
2.587992575,2.575992292,1.504034341,1.492034126
1.416007441,1.436007766,2.491965662,2.495965686
1.416007436,1.428007718,1.496033992,1.516034507
2.583992569,2.579992332,2.503966101,2.515966309
1.412007404,1.428007706,1.492033736,1.484033614
2.587992599,2.583992365,2.507966354,2.503966201
1.416007415,1.416007630,1.492033572,1.492033633
1.416007412,2.583992376,2.507966518,2.515966633
2.583992595,1.408007575,1.492033410,1.496033557
1.412007380,1.412007592,2.503966589,2.507966615
2.583992605,2.591992436,1.492033246,1.496033397
1.416007391,1.408007560,2.507966839,2.515966954
2.591992656,2.571992339,1.512033530,1.488033056
1.400007297,1.520008148,2.435965411,2.487966493
1.412007357,2.587992437,1.492032924,1.568034664
2.583992630,1.420007601,2.507967165,2.503967013
1.408007325,1.448007745,1.492032765,1.492032822
2.583992638,2.563992325,2.503967234,2.503967172
1.464007604,1.408007521,1.492032607,1.492032665
1.436007457,2.587992465,2.507967480,2.507967418
2.579992634,1.424007595,1.496032537,1.488032420
1.444007488,2.587992474,2.503967549,2.515967747
2.583992664,1.408007498,1.496032379,1.492032350
1.416007332,1.408007493,2.503967705,2.511967813
2.591992715,2.591992512,1.496032225,1.488032109
1.412007303,1.408007483,2.503967860,2.515968054
1.420007338,2.587992501,1.500032154,1.492032041
2.587992708,1.408007472,2.503968015,2.511968121
1.420007329,1.412007488,1.496031916,1.484031717
2.587992717,2.591992539,2.503968169,2.503968103
1.416007298,1.404007436,1.496031762,1.496031821
2.587992727,2.607992633,2.503968320,2.503968256
1.420007310,1.432007572,1.500031694,1.492031584
1.412007265,1.416007484,2.503968473,2.503968406
2.583992720,2.591992565,1.500031541,1.496031515
1.420007296,1.408007431,2.503968622,2.507968642
2.583992729,2.583992533,1.496031307,1.496031366
1.412007244,1.420007484,2.499968689,2.495968541
1.412007241,1.412007436,1.496031157,1.504031382
2.583992743,2.587992569,2.503968922,2.515969107
1.416007252,1.424007489,1.496031008,1.484030817
2.587992771,2.587992579,2.503969070,2.511969170
1.416007242,1.420007458,1.496030861,1.484030671
1.416007239,2.579992546,2.503969217,2.515969399
2.583992766,1.432007510,1.496030713,1.484030526
1.416007230,1.428007484,2.495969199,2.511969459
2.587992796,2.591992625,1.496030567,1.484030380
1.392007099,1.408007369,2.503969510,2.507969522
2.591992826,2.575992552,1.500030504,1.488030319
1.408007172,1.416007402,2.507969736,2.499969504
1.412007187,2.571992540,1.492030197,1.496030335
2.587992819,1.408007349,2.507969878,2.507969809
1.416007200,1.404007324,1.500030215,1.496030192
2.579992786,2.595992681,2.503969941,2.503969872
1.412007169,1.396007273,1.512030312,1.492029969
1.416007185,2.563992525,2.487969764,2.499969934
2.583992819,1.432007451,1.516030247,1.508030146
1.424007217,1.420007382,2.503970227,2.499970078
2.551992666,2.531992373,1.496029707,1.488029607
1.420007188,1.424007394,2.499970290,1.484029465
2.575992796,2.587992674,1.492029488,2.499970297
1.424007199,1.420007362,2.499970428,1.492029484
1.408007114,2.587992682,1.496029427,2.511970671
2.587992871,1.412007312,2.507970726,1.488029265
1.432007228,1.396007224,1.492029211,2.503970652
2.591992899,2.599992759,2.507970862,1.492029207
1.412007117,1.408007277,1.492029073,2.503970790
1.424007174,2.591992727,2.503970921,1.492029070
2.587992892,1.408007268,1.496029015,2.507971004
1.408007085,1.408007263,2.495970904,1.488028855
2.587992900,2.587992721,1.496028878,2.507971140
1.408007075,1.424007336,2.499971116,1.496028875
2.591992927,2.583992711,1.496028742,2.495971043
1.412007087,1.416007286,2.499971251,1.492028662
1.408007064,1.412007261,1.496028607,2.511971486
2.591992941,2.591992765,2.503971462,1.488028452
1.408007056,1.408007231,1.492028396,2.515971694
2.587992928,2.583992734,2.499971519,1.488028319
1.416007087,1.404007201,1.500028416,2.515971825
1.412007063,2.595992804,2.495971578,1.492028264
2.595992982,1.408007212,1.496028208,2.495971579
1.392006956,1.408007208,2.499971785,1.496028206
2.591992969,2.591992796,1.496028076,2.503971861
1.412007047,1.404007178,2.507972067,1.496028076
1.408007023,2.587992786,1.496027945,2.503971993
2.591992981,1.408007190,2.499972046,1.492027870
1.408007015,1.404007165,1.496027814,2.511972271
2.587992970,2.607992900,2.503972250,1.484027591
1.408007007,1.404007155,1.496027686,2.503972250
1.408007003,2.587992806,2.499972306,1.492027612
2.583992961,1.408007166,1.496027556,2.507972452
1.556007730,1.408007165,2.503972507,1.496027557
2.363991877,2.587992822,1.500027503,2.507972579
2.567992895,1.404007134,2.507972709,1.500027503
1.400006942,2.575992769,1.500027375,2.507972707
1.380006840,1.432007268,2.503972760,1.496027303
2.615993144,1.412007162,1.496027176,2.511972904
1.424007050,2.587992843,2.503972888,1.488027031
1.380006828,1.440007295,1.496027051,2.511973030
2.615993156,2.571992771,2.487972724,1.492026980
1.384006841,1.420007184,1.488026782,2.503973009
2.627993222,2.567992758,2.503973138,1.488026784
1.376006794,1.416007156,1.496026801,2.507973205
1.376006790,1.416007150,2.503973259,1.496026803
2.623993214,2.571992791,1.496026678,2.507973327
1.380006804,1.412007122,2.499973313,1.484026466
2.627993241,2.591992903,1.496026557,2.507973448
1.376006777,1.416007135,2.507973577,1.492026487
1.372006751,2.579992849,1.492026362,2.503973501
2.627993251,1.412007104,2.503973626,1.496026437
1.380006785,1.408007082,1.496026314,2.511973762
1.384006801,2.591992923,2.503973747,1.496026315
2.627993261,1.428007174,1.492026121,2.503973741
1.376006754,2.591992931,2.503973866,1.488026055
2.627993269,1.408007064,1.492026003,2.511974001
1.372006727,1.408007061,2.507974055,1.484025867
1.380006764,2.579992884,1.492025884,2.511974117
2.623993260,1.424007132,2.507974173,1.492025887
1.376006737,2.587992931,1.500025905,2.503974097
1.376006734,1.412007063,2.499974152,1.492025771
2.623993271,1.408007041,1.492025647,2.495974078
1.376006727,2.595992984,2.507974406,1.488025584
2.619993258,1.400006991,1.488025464,2.511974469
1.372006701,2.587992952,2.507974523,1.484025399
1.376006716,1.408007024,1.496025484,1.488025417
2.627993307,2.591992980,2.507974637,2.511974648
1.376006709,1.408007016,1.492025302,1.496025437
1.376006706,1.408007011,2.507974753,2.511974762
2.623993298,2.587992972,1.500025322,1.484025119
1.372006679,1.408007003,2.507974867,2.511974876
2.623993304,2.583992960,1.496025141,1.484025007
1.372006672,1.468007295,2.507974980,2.511974987
1.380006709,2.387991996,1.496025027,1.488024959
2.619993295,1.452007206,2.511975159,2.515975167
1.384006721,2.571992918,1.496024914,1.488024848
1.380006699,1.384006860,2.503975138,2.503975076
2.627993345,1.388006877,1.500024867,1.496024869
1.376006673,2.595993048,2.503975249,2.507975257
2.627993350,1.392006889,1.496024690,1.488024625
1.376006665,1.384006846,2.503975361,2.503975301
1.372006643,2.615993158,1.492024512,1.496024646
2.627993360,1.384006837,2.495975340,2.507975478
1.376006654,2.615993166,1.556025450,1.496024536
1.376006654,1.388006851,2.495975454,2.447974607
2.627993371,1.388006846,1.496024356,1.492024358
1.376006646,2.615993176,2.503975694,2.507975698
2.607993280,1.384006819,1.492024184,1.492024249
1.380006659,2.611993164,2.507975867,2.511975871
1.372006616,1.380006793,1.500024204,1.484024011
2.623993367,1.388006829,2.503975911,2.511975977
1.372006611,2.623993234,1.496024032,1.484023904
1.372006607,1.380006781,2.495975889,2.511976084
2.623993376,1.380006778,1.500023989,1.484023799
1.372006601,2.619993225,2.499976062,2.515976254
2.615993345,1.380006771,1.500023881,1.492023820
1.380006633,2.615993212,2.499976167,2.511976294
1.376006611,1.388006802,1.500023775,1.492023715
2.623993391,1.384006781,2.503976338,2.511976399
1.376006603,2.619993242,1.500023670,1.492023609
1.376006601,1.384006773,2.495976316,2.507976441
2.619993382,2.615993232,1.500023564,1.488023442
1.384006633,1.384006767,2.507976609,2.507976543
2.619993388,1.384006762,1.500023459,1.488023338
1.384006627,2.615993240,2.503976650,2.507976647
1.384006624,1.384006755,1.492023231,1.488023235
2.627993437,1.384006752,2.503976753,2.507976750
1.376006580,2.615993251,1.504023315,1.496023259
1.372006557,1.384006745,2.499976795,2.507976854
2.627993445,2.615993259,1.488022966,1.484022970
1.376006570,1.384006739,2.507977019,2.507976953
2.627993451,1.384006735,1.488022864,1.492022992
1.384006602,2.615993268,2.507977119,2.507977055
1.380006581,1.384006728,1.492022825,1.488022829
2.623993442,2.615993276,2.495977037,2.507977155
1.372006536,1.388006741,1.500022846,1.488022730
1.372006533,1.384006718,1.496022741,2.511977315
2.623993450,2.615993286,2.499977254,1.492022691
1.372006527,1.384006711,1.500022703,2.507977354
2.615993418,1.384006708,2.503977413,1.488022531
1.380006558,2.615993295,1.500022601,1.496022609
1.384006576,1.388006720,2.507977573,2.511977567
2.615993427,2.615993302,1.500022504,1.488022390
1.380006550,1.384006695,2.507977670,2.511977665
2.619993451,1.384006691,1.500022406,1.492022352
1.376006525,2.611993293,2.507977767,2.511977760
1.376006523,1.380006665,1.492022189,1.492022254
2.623993480,2.603993260,2.499977746,2.507977798
1.380006536,1.388006697,1.500022212,1.488022098
1.384006551,1.380006655,2.503977901,2.511977952
2.619993470,2.611993309,1.496022056,1.488022003
1.388006565,1.384006668,2.507978057,2.511978047
2.623993494,1.384006665,1.500022020,1.492021966
1.380006521,2.615993339,2.499978034,2.511978142
1.380006518,1.380006640,1.500021923,1.492021872
2.623993503,2.611993324,2.503978186,2.511978236
1.372006475,1.384006651,1.500021828,1.496021836
1.372006472,1.384006649,2.499978223,2.511978330
2.615993474,2.615993354,1.500021734,1.488021625
1.376006485,1.384006642,2.507978432,2.515978480
2.627993536,2.615993359,1.492021525,1.488021532
1.376006480,1.384006635,2.511978584,2.511978514
1.372006458,1.388006652,1.492021434,1.488021439
2.623993526,2.615993370,2.507978617,2.511978605
1.384006509,1.380006608,1.500021455,1.488021348
1.380006488,1.380006605,2.499978594,2.503978582
2.623993534,2.619993399,1.508021476,1.492021313
1.372006444,1.380006599,2.499978686,2.503978675
2.619993520,2.619993405,1.504021328,1.492021223
1.384006495,1.380006592,2.499978778,2.507978822
1.380006474,1.380006589,1.492021067,1.492021132
2.623993549,2.619993413,2.511979037,2.511978968
1.380006469,1.380006583,1.488020920,1.488020985
1.380006465,1.380006580,2.507979069,2.511979058
2.627993575,2.619993423,1.492020888,1.492020952
1.380006460,1.384006594,2.511979214,2.507979090
2.623993561,2.619993430,1.500020910,1.488020807
1.380006454,1.380006568,2.495979080,2.507979179
1.376006434,1.384006585,1.500020822,1.492020775
2.623993570,2.615993420,2.499979224,2.503979211
1.376006429,1.384006578,1.500020733,1.488020631
1.384006462,2.623993463,2.499979313,2.507979354
2.623993578,1.380006553,1.496020590,1.492020599
1.372006402,1.380006550,2.507979510,2.507979441
2.627993602,2.619993452,1.496020504,1.488020457
1.376006415,1.380006544,2.511979651,2.515979637
1.372006393,1.380006542,1.492020363,1.492020425
2.615993553,2.619993462,2.503979628,2.511979668
1.380006425,1.380006535,1.496020331,1.488020285
2.615993558,2.619993468,2.495979605,1.492020302
1.376006402,1.380006530,1.492020192,2.507979746
1.384006435,1.384006546,2.507979852,1.492020216
2.627993622,2.619993476,1.496020159,2.511979884
1.384006431,1.380006521,2.499979829,1.492020132
1.388006448,1.380006518,1.508020237,2.507979916
2.615993574,2.619993485,2.503979967,1.488019993
1.380006404,1.380006513,1.500020045,2.503979944
2.619993597,2.615993472,2.499979999,1.488019910
1.384006418,1.384006525,1.492019855,2.515980188
1.384006415,1.380006505,2.507980188,1.484019773
2.619993605,2.611993462,1.496019825,2.515980270
1.384006410,1.384006517,2.507980269,1.488019744
1.380006391,2.615993486,1.504019847,2.511980298
2.615993596,1.384006511,2.503980299,1.492019715
1.372006348,1.384006509,1.488019554,2.511980380
2.623993637,2.619993513,2.507980433,1.484019527
1.372006343,1.380006484,1.504019684,2.511980460
1.380006377,1.380006482,2.507980514,1.496019605
2.627993663,2.619993522,1.500019549,2.511980542
1.380006372,1.388006514,2.495980439,1.488019419
1.372006333,2.615993509,1.500019468,2.507980570
2.619993632,1.380006471,2.499980572,1.488019339
1.380006364,1.376006449,1.504019439,2.515980753
2.615993620,2.611993498,2.507980755,1.496019364
1.380006360,1.384006481,1.496019257,2.507980729
1.376006339,2.619993541,2.507980835,1.496019283
2.623993663,1.380006457,1.500019227,2.511980860
1.372006316,1.384006472,2.503980861,1.492019152
2.623993669,2.615993529,1.496019098,2.507980886
1.372006311,1.384006467,2.499980889,1.484018973
1.376006326,1.384006465,1.500019070,2.515981067
2.619993657,2.619993557,2.495980918,1.484018895
1.376006322,1.388006478,1.500018993,2.507981042
1.372006303,2.611993524,2.499981047,1.488018867
2.623993683,1.388006471,1.500018915,2.515981219
1.372006296,1.384006452,2.511981275,1.484018741
2.623993686,2.611993533,1.492018737,2.515981295
1.372006291,1.384006446,2.511981351,1.488018715
1.376006308,2.615993557,1.492018661,2.507981272
2.623993694,1.384006441,2.511981426,1.496018738
1.372006285,1.384006438,1.488018536,2.507981346
1.380006319,2.611993546,2.495981302,1.492018614
2.615993664,1.384006433,1.500018608,2.507981422
1.380006315,1.388006449,2.507981527,1.496018586
2.615993670,2.611993554,1.492018436,2.511981547
1.380006310,1.384006425,2.507981601,1.492018462
1.376006290,2.615993577,1.492018361,2.507981571
2.627993731,1.384006420,2.499981578,1.492018387
1.376006284,1.384006417,1.496018335,1.492018355
1.372006266,2.615993585,2.507981749,2.511981736
2.623993721,1.388006431,1.496018261,1.492018281
1.372006260,2.615993590,2.503981773,2.511981810
2.623993724,1.384006407,1.496018187,1.492018206
1.384006311,1.384006405,2.499981797,2.507981832
1.380006289,2.615993599,1.496018115,1.488018084
2.623993731,1.388006418,2.499981873,2.511981953
1.372006249,1.388006416,1.500018091,1.492018061
1.376006265,2.615993605,2.499981945,2.511982026
2.627993757,1.384006392,1.500018019,1.492017989
1.376006261,2.615993611,2.495981969,2.507982048
2.619993723,1.384006387,1.492017851,1.492017917
1.372006237,1.384006386,2.499982089,2.511982169
1.376006254,2.611993601,1.500017874,1.492017846
2.627993767,1.384006381,2.499982159,2.515982288
1.376006249,2.615993623,1.496017754,1.484017680
1.376006248,1.384006375,2.499982230,2.511982308
2.623993756,1.384006372,1.500017733,1.488017657
1.384006280,2.615993630,2.499982302,2.515982427
2.619993741,1.384006368,1.496017614,1.488017587
1.376006238,1.384006365,2.507982465,2.507982399
1.376006236,2.611993620,1.492017499,1.488017516
2.615993729,1.384006360,2.507982535,2.511982516
1.376006231,2.615993642,1.500017523,1.492017495
1.384006267,1.384006356,2.503982556,2.511982585
2.619993754,1.384006353,1.504017499,1.484017334
1.376006225,2.615993649,2.507982671,2.511982653
2.623993776,1.384006348,1.488017245,1.488017311
1.376006221,2.611993635,2.499982647,2.511982722
1.380006238,1.384006343,1.500017318,1.488017244
2.615993747,1.384006341,2.507982808,2.511982787
1.392006288,2.615993660,1.492017157,1.484017129
1.376006213,1.384006336,2.491982691,2.511982854
