array-read,shm-read,array-write,shm-write
1.019984455,1.015984497,1.047986788,1.092015156
1.015984390,1.023984624,0.952013214,1.100015267
1.019984455,1.019984561,1.043986733,1.100015267
1.015984391,1.019984560,1.047986786,1.096015211
1.015984393,1.023984626,1.047986788,1.092015157
1.019984456,1.023984624,1.047986787,1.100015267
0.980015544,1.019984562,1.043986731,1.096015211
1.015984393,1.019984562,1.047986788,1.104015323
1.019984457,1.019984564,1.047986786,1.100015268
1.015984393,1.015984499,1.043986732,2.907984844
1.019984459,1.019984564,1.047986787,1.100015267
1.011984330,1.019984563,1.047986788,1.100015268
1.011984332,1.015984502,1.043986731,1.096015210
1.015984396,1.023984628,1.047986787,1.100015268
1.015984396,1.019984565,1.047986787,1.092015156
1.015984396,1.019984564,1.047986786,1.100015268
1.011984333,1.015984503,1.043986732,1.096015212
1.011984335,1.015984502,1.047986788,1.096015212
1.011984334,1.027984693,1.043986731,1.100015267
1.019984461,1.023984629,1.043986731,2.899984733
1.015984398,1.019984566,1.043986732,1.104015324
1.015984399,1.019984568,1.051986842,1.096015212
1.011984335,1.015984504,0.952013213,1.092015156
1.015984399,1.019984569,1.043986731,1.096015212
1.015984401,1.019984567,1.043986732,1.096015212
1.015984400,1.015984506,1.047986786,1.096015212
1.015984400,1.019984569,1.043986732,1.100015268
1.015984401,1.023984632,1.051986842,1.096015211
1.015984401,1.019984569,1.043986731,1.096015212
1.015984402,1.019984570,1.047986787,1.100015268
1.015984402,1.019984570,1.047986786,2.895984677
1.015984403,1.019984571,1.047986788,1.100015268
1.015984403,1.015984508,1.043986731,1.100015268
1.011984339,1.023984634,1.043986731,1.100015267
1.015984404,1.019984571,1.043986731,1.100015269
1.011984341,1.015984509,1.047986786,1.100015268
1.015984404,1.015984509,1.047986788,1.100015267
1.007984278,1.015984510,1.051986842,1.096015212
1.015984405,0.984015490,1.043986731,1.096015213
1.019984469,1.019984574,1.043986730,1.096015212
1.011984343,1.019984573,1.047986788,2.907984843
1.015984406,1.019984573,1.047986786,1.092015157
1.015984406,1.019984575,1.047986787,1.096015212
1.011984344,1.015984512,1.047986786,1.096015213
1.019984471,1.015984512,0.956013269,1.100015268
1.019984472,1.019984575,1.043986731,1.096015212
1.015984408,1.011984449,1.039986676,1.100015268
1.011984345,1.023984639,1.043986731,1.092015157
1.015984409,1.015984513,1.047986786,1.096015213
1.015984410,1.019984576,1.043986731,1.096015212
1.019984473,1.019984577,1.043986731,2.907984843
1.015984410,1.019984577,1.043986730,1.100015269
1.011984347,1.019984578,1.047986787,1.100015268
1.019984474,1.023984640,1.047986786,1.100015268
1.011984348,1.015984515,1.043986731,1.092015157
1.011984349,1.019984579,1.051986842,1.104015325
1.011984348,1.015984516,1.047986787,1.092015157
1.011984350,1.015984516,1.051986841,1.100015267
1.015984413,1.015984516,1.051986842,1.104015324
1.015984413,1.019984581,1.047986787,1.096015213
1.015984413,1.015984517,1.047986786,2.907984843
1.019984477,1.015984518,1.043986730,1.100015269
1.019984479,1.011984454,1.051986842,1.096015212
1.015984415,1.019984581,1.043986731,1.096015213
1.015984414,1.015984519,1.043986731,1.096015213
1.015984416,1.019984582,0.948013159,1.096015213
1.011984352,1.015984519,1.051986843,1.096015213
1.015984417,1.015984519,1.047986785,1.100015268
1.015984416,1.011984457,1.051986842,1.096015213
1.007984291,1.019984583,1.043986731,1.100015268
1.011984354,1.015984521,1.043986730,1.088015103
0.988015645,1.015984521,1.043986731,2.899984732
1.015984417,1.015984521,1.051986840,1.100015269
1.011984356,1.019984585,1.043986732,1.096015213
1.019984482,1.015984521,1.047986786,1.096015214
1.015984419,1.015984522,1.047986786,1.096015212
1.015984420,1.015984523,1.043986731,1.092015159
1.015984420,1.015984522,1.043986731,1.096015212
1.011984357,1.019984587,1.047986785,1.104015324
1.019984484,1.019984586,1.043986731,1.096015213
1.011984358,1.015984524,1.047986786,1.104015324
1.015984422,1.015984524,1.047986784,2.903984786
1.015984422,1.015984524,1.047986788,1.100015268
1.019984486,1.015984525,1.047986785,1.104015324
1.019984486,1.019984588,1.047986785,1.096015214
1.015984423,1.023984652,1.047986787,1.096015213
1.019984486,1.015984525,0.952013214,1.096015214
1.015984424,1.019984589,1.047986786,1.096015213
1.015984425,1.019984589,1.043986730,1.096015213
1.011984361,1.019984590,1.047986786,1.096015214
