array-read,shm-read,array-write,shm-write
1.019985235,1.023985285,1.043985742,1.039985683
1.019985234,1.023985285,1.047985804,1.043985745
0.976014703,1.019985226,1.047985803,1.043985743
1.019985234,1.027985348,1.043985744,1.039985684
1.023985295,1.023985285,1.047985802,1.043985744
1.023985297,1.019985226,1.047985803,1.039985684
1.019985234,1.027985347,1.043985744,1.043985743
1.019985235,1.023985285,1.043985744,1.039985684
1.023985295,1.023985286,1.047985802,1.043985742
1.023985296,1.023985287,1.051985864,1.043985744
1.023985295,1.023985286,1.043985744,1.039985684
1.019985235,1.023985285,1.043985742,1.043985744
1.019985235,1.023985288,0.956014256,1.039985684
1.023985296,1.023985285,1.043985744,1.043985744
1.019985235,1.023985287,1.051985863,1.047985802
1.023985297,1.023985285,1.047985803,1.039985684
1.019985235,1.023985288,1.043985743,1.039985683
1.019985236,0.976014715,1.043985743,1.039985684
1.023985294,1.023985287,1.047985804,0.960014316
1.019985235,1.023985285,1.047985803,1.047985804
1.023985296,1.027985347,1.043985742,1.043985742
1.019985235,1.023985287,1.047985805,1.039985684
1.019985235,1.023985286,1.043985742,1.043985744
1.019985235,1.023985286,1.043985744,1.043985744
1.023985297,1.023985288,1.047985802,1.039985684
1.023985295,1.027985346,1.043985745,1.039985684
1.019985235,1.027985347,1.043985742,1.043985742
1.019985235,1.023985285,1.043985744,1.039985685
1.023985296,1.027985347,1.047985803,1.039985684
1.019985236,1.023985287,1.043985744,1.043985742
1.019985235,1.027985346,1.047985802,1.043985744
1.023985297,1.023985287,1.043985744,1.039985684
1.023985294,1.027985347,1.047985803,1.039985684
1.019985236,1.023985287,1.043985744,1.039985684
1.023985296,1.027985346,0.956014258,1.043985743
1.019985235,1.027985347,1.043985745,1.043985743
1.019985237,1.023985286,1.047985802,1.039985683
1.019985234,1.027985347,1.043985744,1.039985684
1.023985296,1.023985287,1.043985742,1.039985684
1.019985237,1.023985287,1.047985803,1.039985684
1.019985234,1.023985287,1.043985745,1.043985744
1.023985297,1.023985286,1.039985683,1.043985742
1.019985235,1.023985287,1.043985743,0.960014316
1.023985296,1.027985346,1.047985804,1.039985684
1.019985235,1.019985227,1.047985803,1.043985744
1.023985296,1.023985286,1.047985803,1.039985684
1.019985235,1.027985348,1.043985743,1.035985623
1.019985237,1.023985286,1.043985743,1.043985744
1.019985235,1.023985287,1.051985863,1.043985742
0.980014763,1.023985286,1.043985742,1.043985745
1.023985294,1.023985287,1.043985745,1.039985683
1.019985236,1.023985287,1.043985742,1.039985684
1.023985297,1.023985286,1.043985744,1.043985742
1.023985296,1.023985287,1.047985803,1.043985745
1.019985235,1.023985288,1.043985744,1.039985683
1.019985237,1.023985287,1.043985742,1.043985743
1.023985296,1.023985287,0.956014255,1.039985684
1.019985234,1.027985346,1.043985742,1.039985683
1.023985296,0.968014593,1.043985744,1.043985745
1.015985176,1.027985348,1.043985742,1.039985683
1.023985296,1.027985347,1.047985803,1.039985684
1.019985236,1.027985347,1.047985803,1.039985684
1.023985296,1.027985348,1.047985804,1.039985683
1.019985237,1.027985346,1.047985803,1.039985683
1.019985235,1.023985288,1.043985743,1.039985684
1.019985236,1.027985347,1.051985863,1.043985744
1.019985236,1.027985347,1.043985742,0.956014258
1.019985235,1.027985348,1.043985745,1.043985744
1.019985236,1.023985286,1.043985742,1.043985743
1.019985236,1.027985348,1.043985744,1.043985744
1.023985296,1.027985348,1.043985743,1.043985742
1.019985237,1.027985346,1.039985684,1.039985684
1.023985296,1.027985348,1.047985803,1.039985684
1.019985236,1.027985347,1.043985743,1.039985684
1.019985237,1.027985348,1.047985803,1.043985742
1.023985295,1.027985348,1.043985743,1.035985626
1.023985296,1.027985347,1.043985743,1.039985683
1.019985236,1.027985347,1.043985744,1.043985743
1.023985297,1.031985408,0.952014197,1.039985684
1.019985236,1.027985348,1.047985802,1.039985684
1.019985236,1.027985347,1.047985803,1.039985683
1.023985296,1.027985348,1.043985743,1.039985683
1.023985296,1.027985346,1.047985803,1.043985744
1.019985236,1.027985348,1.047985802,1.039985684
1.023985298,1.027985347,1.051985864,1.043985742
1.019985236,1.027985349,1.047985803,1.043985744
1.023985295,1.027985348,1.047985803,1.043985743
1.019985237,1.027985347,1.043985743,1.043985743
1.023985296,1.031985407,1.039985683,1.043985744
1.019985237,1.023985288,1.047985803,1.043985742
1.019985236,1.027985347,1.051985863,0.956014256
1.019985237,1.031985408,1.043985742,1.043985743
1.019985235,1.027985349,1.047985803,1.039985684
1.023985296,0.972014653,1.047985803,1.039985684
1.019985236,1.027985348,1.047985803,1.043985742
0.980014762,1.027985347,1.047985803,1.043985743
1.019985236,1.023985287,1.047985803,1.043985744
1.019985236,1.027985348,1.047985803,1.039985684
1.015985176,1.031985409,1.047985803,1.043985743
1.019985236,1.027985347,0.952014199,1.043985742
1.023985297,1.027985347,1.047985803,1.043985744
1.019985237,1.027985349,1.043985744,1.043985743
1.019985235,1.027985347,1.043985743,1.043985743
1.019985236,1.023985288,1.047985803,1.043985744
1.023985297,1.027985348,1.043985742,1.043985742
1.019985236,1.023985287,1.047985803,1.043985744
1.019985238,1.027985349,1.043985744,1.039985683
1.019985235,1.027985347,1.043985743,1.039985684
1.015985177,1.027985348,1.043985743,1.043985742
1.019985236,1.027985348,1.047985803,1.043985745
1.019985237,1.027985347,1.047985802,1.039985682
1.019985236,1.023985288,1.047985804,1.008015032
1.019985236,1.027985349,1.047985803,1.096016345
1.019985237,1.027985347,1.043985742,1.100016403
1.023985298,1.023985289,1.047985803,1.096016346
1.019985235,1.027985347,1.047985803,1.096016345
1.023985297,1.023985287,1.047985803,1.096016343
1.019985236,1.023985288,1.047985803,1.096016345
1.019985237,1.027985348,1.043985742,1.096016346
1.019985236,1.027985349,1.047985804,1.096016343
1.015985178,1.023985287,0.952014198,1.096016345
1.023985296,1.027985349,1.043985743,2.899983595
1.019985237,1.027985347,1.047985803,1.096016344
1.019985236,1.023985288,1.039985684,1.096016345
1.019985237,1.023985288,1.047985803,1.100016405
1.019985236,1.027985349,1.047985803,1.100016404
1.019985237,1.023985287,1.047985801,1.096016345
1.019985237,1.023985288,1.047985803,1.096016344
1.019985236,1.031985408,1.047985803,1.100016405
1.019985237,1.023985289,1.047985803,1.096016345
1.019985237,1.027985348,1.043985743,1.096016344
1.019985236,0.976014713,1.047985803,2.903983655
1.019985237,1.027985349,1.047985803,1.096016345
1.019985237,1.019985227,1.043985743,1.096016345
1.023985297,1.027985349,1.043985742,1.100016404
1.015985176,1.023985287,1.051985863,1.096016345
1.023985297,1.023985289,1.043985743,1.096016345
1.019985237,1.027985348,1.047985803,1.100016404
1.019985237,1.023985288,1.043985743,1.100016405
1.019985237,1.023985288,1.047985803,1.100016404
1.019985237,1.023985289,1.047985803,1.096016345
1.019985236,1.023985287,1.039985683,2.899983595
1.019985237,1.023985289,0.952014198,1.096016344
1.019985237,1.027985348,1.043985744,1.096016344
1.019985237,1.023985287,1.047985802,1.100016406
0.980014763,1.027985349,1.047985803,1.092016284
1.019985238,1.023985288,1.047985803,1.096016345
1.019985237,1.027985349,1.043985743,1.096016345
1.019985237,1.023985288,1.047985803,1.096016345
1.019985237,1.027985348,1.047985803,1.096016345
1.019985236,1.027985349,1.047985801,1.096016345
1.019985237,1.023985288,1.043985744,1.096016344
1.019985237,1.027985349,1.047985802,2.903983655
1.019985237,1.023985288,1.047985803,1.096016345
1.019985237,1.027985348,1.051985863,1.096016345
1.023985297,1.027985349,1.043985743,1.096016345
1.019985237,1.027985349,1.047985802,1.100016405
1.019985237,1.031985408,1.047985803,1.100016404
1.019985237,1.027985349,1.043985742,1.096016345
1.023985298,1.027985349,1.043985743,1.096016344
1.019985237,1.027985348,1.047985803,1.092016285
1.019985237,1.027985349,1.047985803,1.096016345
1.019985237,1.027985349,1.047985803,2.903983655
1.019985237,1.023985289,0.948014138,1.096016345
1.019985237,1.027985348,1.043985743,1.100016405
1.023985298,1.023985288,1.047985803,1.100016404
1.019985237,1.027985349,1.043985743,1.100016405
1.019985237,1.023985288,1.047985803,1.096016345
1.019985237,1.027985349,1.043985742,1.104016464
1.019985238,0.972014651,1.043985743,1.096016345
1.019985236,1.027985349,1.043985743,1.100016405
1.023985299,1.027985348,1.047985803,1.096016345
1.015985177,1.027985350,1.043985743,2.903983655
1.019985236,1.027985348,1.043985743,1.104016464
1.019985237,1.027985349,1.043985743,1.100016405
1.023985298,1.027985349,1.051985861,1.096016345
1.015985177,1.023985288,1.043985743,1.104016464
1.019985230,1.027985349,1.043985743,1.100016404
1.019985219,1.035985470,1.043985743,1.100016405
1.023985278,1.027985349,1.043985743,1.096016345
1.019985219,1.027985348,1.043985744,1.012015091
1.019985220,1.027985350,1.043985743,1.039985682
1.019985219,1.027985349,1.043985743,1.039985683
1.019985219,1.023985288,1.043985742,1.039985684
1.019985218,1.027985350,1.043985743,1.043985743
1.019985219,1.027985348,0.952014198,1.039985683
1.019985219,1.027985349,1.043985743,1.047985803
1.019985219,1.027985349,1.043985743,1.043985742
1.019985219,1.027985350,1.043985743,1.039985683
1.019985219,1.027985348,1.043985744,1.039985684
1.019985219,1.023985289,1.043985742,1.043985743
1.023985280,1.027985350,1.047985802,1.043985743
1.019985219,1.027985348,1.047985803,1.043985743
1.019985219,1.027985349,1.051985862,1.039985682
0.976014720,1.027985349,1.047985803,1.039985683
1.023985280,1.027985350,1.043985743,1.012015091
1.019985219,1.027985349,1.047985803,1.096016345
1.023985278,1.023985288,1.043985743,1.100016405
1.023985280,1.027985350,1.047985802,1.096016345
1.019985219,1.027985349,1.043985743,1.096016345
1.023985280,1.027985349,1.047985803,1.100016405
1.019985220,1.027985349,1.043985742,1.100016405
1.019985219,1.027985350,1.047985802,1.100016404
1.019985219,1.027985349,1.043985743,1.100016405
1.019985220,1.027985349,1.043985743,2.907983714
1.023985280,0.972014651,1.051985862,1.100016404
1.019985218,1.027985350,1.043985743,1.096016345
1.019985219,1.027985349,0.956014257,1.092016285
1.019985220,1.027985349,1.047985803,1.092016286
1.019985219,1.027985349,1.039985683,1.100016404
1.019985220,1.031985411,1.043985742,1.100016405
1.023985280,1.027985349,1.051985862,1.100016405
1.019985219,1.023985290,1.047985803,1.100016405
1.019985219,1.023985289,1.047985803,1.096016345
1.023985280,1.023985288,1.047985802,2.903983655
1.019985220,1.031985410,1.047985803,1.100016405
1.023985280,1.023985290,1.051985862,1.100016405
1.019985219,1.027985348,1.043985743,1.100016405
1.019985220,1.023985290,1.047985802,1.096016345
1.019985220,1.027985349,1.043985743,1.096016345
1.019985219,1.027985349,1.043985743,1.092016286
1.015985160,1.019985229,1.043985743,1.100016403
1.019985219,1.027985350,1.047985802,1.100016405
1.019985219,1.027985351,1.047985802,1.096016345
1.023985280,1.027985348,1.043985743,2.899983595
1.019985220,1.023985289,1.043985743,1.096016347
1.019985220,1.023985290,1.043985743,1.096016345
1.019985219,1.023985289,1.047985802,1.092016284
1.019985220,1.027985351,1.047985803,1.100016405
1.019985220,1.027985348,0.948014138,1.096016346
1.015985159,1.027985349,1.047985801,1.092016284
1.019985220,1.027985351,1.043985744,1.100016405
1.023985281,1.027985349,1.047985803,1.096016345
1.023985280,1.027985351,1.043985741,1.100016405
1.019985219,1.023985288,1.043985743,1.100016405
1.019985220,1.027985349,1.047985803,2.907983714
1.023985281,1.023985291,1.047985802,1.100016406
1.019985220,1.027985349,1.047985803,1.100016404
1.019985220,1.027985351,1.047985801,1.096016345
1.019985219,1.027985348,1.047985804,1.100016404
1.023985281,1.023985291,1.043985741,1.100016406
1.019985220,1.027985349,1.051985862,1.100016405
0.984014841,0.972014650,1.043985743,1.100016405
1.019985221,1.023985289,1.047985804,1.092016284
1.019985219,1.027985350,1.043985743,1.092016286
1.019985220,1.027985351,1.043985741,2.907983714
1.019985220,1.023985288,1.047985804,1.096016345
1.019985220,1.023985290,1.047985801,1.096016346
1.019985221,1.023985291,1.043985743,1.096016344
1.019985219,1.027985348,1.043985743,1.096016345
1.019985220,1.023985290,0.952014198,1.096016347
1.019985221,1.027985351,1.043985743,1.100016405
1.015985159,1.023985289,1.047985801,1.096016344
1.019985221,1.027985350,1.031985564,1.100016405
1.023985280,1.023985289,1.080016105,1.096016345
1.019985220,1.023985290,2.923983952,2.899983595
1.019985220,1.023985289,1.072015986,1.096016346
1.019985221,1.023985290,1.076016048,1.096016344
1.019985219,1.031985411,1.076016046,1.092016286
1.019985221,1.031985410,1.072015989,1.096016345
1.023985281,1.027985350,1.080016106,1.100016405
1.019985220,1.027985350,1.076016046,1.100016405
1.023985280,1.031985412,1.080016107,1.100016406
1.019985221,1.027985350,1.076016046,1.096016345
1.019985220,1.027985350,1.080016107,1.096016345
1.019985220,1.027985350,1.076016048,1.096016346
1.023985281,1.027985350,1.080016107,2.903983656
1.015985160,1.027985350,1.076016046,1.100016405
1.019985221,1.031985409,2.923983953,1.096016347
1.023985280,1.027985351,1.076016048,1.096016344
1.019985220,1.023985290,1.080016107,1.092016286
1.019985221,1.027985350,1.076016045,1.100016405
1.015985160,1.027985350,1.072015988,1.100016404
1.023985280,1.027985350,1.012015093,1.096016347
1.019985221,1.027985350,1.043985743,1.100016405
1.023985281,1.027985352,1.043985743,1.096016344
1.023985280,1.027985350,1.047985802,2.899983595
1.019985221,1.027985349,1.047985801,1.100016405
1.019985221,1.023985291,1.043985744,1.096016346
1.023985280,0.972014650,1.047985801,1.096016345
1.019985221,1.027985350,1.047985804,1.096016345
1.023985281,1.023985290,0.952014198,1.096016345
1.019985220,1.027985351,1.043985743,1.100016407
1.019985221,1.027985350,1.051985860,1.096016344
1.023985282,1.031985412,1.047985804,1.100016405
1.019985221,1.027985349,1.047985802,1.096016346
1.023985281,1.027985350,1.043985742,2.899983595
1.019985221,1.027985352,1.043985742,1.096016345
1.023985279,1.027985349,1.047985803,1.096016345
1.019985221,1.027985350,1.043985742,1.092016286
0.976014718,1.027985352,1.043985743,1.096016345
1.019985221,1.027985349,1.043985743,1.096016346
1.019985220,1.027985352,1.043985741,1.104016465
1.023985281,1.027985350,1.043985744,1.100016405
1.019985222,1.027985351,1.051985862,1.096016346
1.023985280,1.027985350,1.047985802,1.100016405
1.023985282,1.027985351,1.047985801,2.903983656
1.019985221,1.027985350,1.043985744,1.100016407
1.023985280,1.023985290,1.047985802,1.096016344
1.019985222,1.031985411,1.047985801,1.096016346
1.023985280,1.027985351,1.043985744,1.100016405
1.019985221,1.027985350,1.047985801,1.100016405
1.023985281,1.023985291,0.956014256,1.092016285
1.023985282,1.027985350,1.043985741,1.104016465
1.019985220,1.027985351,1.047985803,1.100016405
1.023985283,1.023985290,1.043985742,1.104016465
1.023985281,1.023985292,1.051985862,1.100016405
1.023985280,1.027985349,1.047985802,2.895983535
1.027985342,1.023985292,1.047985802,1.100016405
1.019985221,1.023985289,1.047985803,1.096016346
1.023985283,1.023985290,1.043985742,1.100016404
1.023985281,1.023985292,1.043985743,1.096016347
1.019985220,1.023985289,1.047985802,1.100016404
1.023985282,1.023985292,1.043985743,1.096016346
1.023985282,1.027985350,1.047985802,1.100016405
1.019985220,1.023985291,1.047985802,1.096016346
1.023985281,0.972014649,1.047985802,1.100016405
1.023985282,1.023985290,1.043985743,2.907983715
1.019985222,1.027985351,1.051985860,1.100016405
1.023985282,1.023985291,1.043985744,1.100016407
1.023985281,1.023985290,1.043985741,1.100016404
1.023985282,1.023985291,1.047985804,1.096016346
1.023985281,1.023985290,1.047985802,1.096016345
1.019985220,1.023985291,1.039985683,1.096016345
1.019985222,1.027985351,0.956014259,1.100016405
1.023985281,1.023985291,1.043985744,1.096016346
1.023985282,1.027985351,1.043985741,1.100016405
1.019985221,1.027985351,1.043985743,2.899983594
1.023985282,1.027985351,1.039985683,1.096016345
1.019985221,1.027985351,1.047985802,1.104016465
1.019985223,1.027985351,1.043985742,1.096016345
1.023985281,1.023985290,1.043985743,1.100016407
1.023985281,1.023985291,1.047985802,1.096016344
1.019985222,1.027985351,1.047985802,1.100016406
0.976014719,1.027985351,1.047985802,1.096016345
1.023985283,1.023985291,1.043985743,1.100016406
1.019985222,1.023985291,1.047985802,1.092016285
1.023985281,1.023985291,1.043985742,2.907983714
1.019985222,1.027985351,1.047985802,1.100016405
1.023985281,1.023985290,1.047985802,1.100016406
1.023985283,1.027985351,1.047985803,1.096016346
1.023985281,1.027985351,1.016015153,1.100016405
1.023985281,1.027985353,1.080016106,1.096016346
1.023985283,1.023985291,1.080016108,1.104016465
1.023985281,1.027985350,1.000014914,1.100016404
1.019985222,1.023985292,1.047985802,1.100016406
1.023985283,1.027985350,1.008015032,1.096016345
1.023985281,1.027985351,1.076016048,2.899983594
1.023985283,1.023985291,1.084016167,1.096016346
1.019985220,1.023985291,1.080016106,1.100016404
1.023985283,1.027985352,1.080016107,1.100016406
1.019985222,1.027985351,1.080016108,1.100016405
1.023985281,1.023985291,1.080016106,1.096016346
1.019985223,1.027985352,1.080016107,1.096016346
1.023985281,1.027985351,2.919983892,1.096016346
1.023985283,0.976014709,1.076016046,1.096016344
1.023985281,1.027985352,1.076016047,1.096016346
1.023985282,1.023985290,1.072015988,1.100016406
1.023985283,1.023985291,1.076016047,2.895983535
1.019985221,1.023985291,1.076016048,1.100016405
1.019985223,1.023985291,1.072015988,1.104016465
1.023985281,1.023985293,1.076016047,1.100016406
1.023985282,1.023985290,1.080016108,1.096016345
1.023985283,1.027985351,1.080016106,1.096016346
1.019985221,1.023985292,1.080016107,1.096016346
1.023985283,1.031985412,1.080016108,1.104016465
1.019985223,1.023985291,1.080016106,1.096016346
1.023985282,1.023985291,2.919983893,1.096016344
1.019985221,1.027985352,1.076016047,2.899983594
1.023985283,1.023985291,1.080016108,1.104016465
1.023985282,1.027985351,1.080016107,1.100016406
1.015985161,1.023985291,1.080016106,1.100016405
1.023985283,1.023985293,1.076016048,1.096016345
1.019985223,1.023985290,1.080016108,1.100016407
1.019985221,1.027985352,1.080016106,1.096016345
1.023985282,1.027985352,1.080016107,1.104016465
1.019985223,1.023985291,1.076016047,1.100016405
1.023985282,1.023985292,1.076016048,1.096016346
1.019985223,1.023985291,1.076016047,2.899983594
0.976014718,1.027985352,1.076016048,1.096016345
1.019985223,1.023985290,2.919983894,1.100016405
1.019985221,1.027985352,1.080016108,1.100016406
1.023985282,1.023985292,1.084016167,1.096016346
1.019985223,1.027985352,1.088016225,1.104016465
1.019985222,1.027985352,1.080016108,1.096016345
1.019985223,1.023985291,1.072015987,1.104016465
1.019985222,1.027985352,1.076016048,1.104016466
1.019985223,1.023985291,1.080016107,1.096016346
1.023985282,1.027985352,1.084016167,2.903983654
1.019985222,1.027985352,1.076016047,1.100016404
1.019985223,1.027985352,1.080016108,1.100016406
1.019985222,1.023985292,1.080016106,1.096016346
1.023985282,1.023985291,1.060015809,1.100016405
1.019985223,0.972014648,1.043985742,1.100016406
1.023985282,1.027985351,1.047985802,1.100016406
1.019985222,1.023985292,1.043985743,1.100016404
1.019985223,1.023985292,1.043985742,1.100016406
1.023985283,1.027985352,1.043985741,1.096016346
1.019985223,1.023985292,1.043985742,2.895983535
1.019985222,1.027985352,1.043985744,1.096016346
1.019985222,1.027985351,1.043985742,1.096016345
1.019985223,1.027985352,1.043985741,1.096016346
1.023985283,1.027985353,1.047985803,1.100016406
1.019985223,1.027985352,1.043985741,1.096016346
1.015985162,1.027985352,1.047985803,1.096016346
1.019985222,1.027985351,1.047985802,1.100016405
1.019985222,1.027985352,1.043985741,1.096016346
1.019985223,1.027985353,1.047985803,1.092016287
1.019985222,1.027985352,1.039985683,2.899983595
1.019985224,1.027985352,1.043985742,1.100016405
1.019985222,1.027985353,1.043985742,1.100016406
1.023985284,1.031985411,1.043985741,1.100016405
1.019985222,1.023985292,1.000014913,1.104016466
1.019985222,1.027985353,1.076016048,1.104016465
1.015985162,1.023985292,1.076016047,1.100016406
1.019985224,1.027985351,1.080016108,1.100016404
1.019985222,1.027985353,1.080016106,1.100016406
1.019985224,1.023985292,1.084016168,1.100016406
1.019985222,1.027985352,1.080016106,2.899983594
1.019985222,1.027985353,1.080016108,1.096016346
1.019985223,1.027985351,1.080016107,1.100016406
1.019985223,1.027985353,1.084016167,1.096016345
1.019985223,1.027985352,1.080016107,1.100016406
1.023985284,1.023985292,2.919983892,1.096016346
1.019985222,1.023985292,1.076016047,1.096016346
1.015985163,1.027985352,1.076016047,1.096016345
1.019985222,1.027985353,1.076016048,1.100016406
1.019985224,1.027985352,1.076016047,1.092016286
0.976014717,1.023985292,1.084016167,2.903983653
1.019985222,1.027985352,1.076016048,1.104016464
1.019985223,0.976014708,1.076016047,1.096016346
1.019985224,1.027985353,1.080016108,1.100016406
1.019985222,1.023985291,1.076016047,1.100016406
1.019985223,1.027985353,1.076016048,1.096016345
1.019985224,1.023985293,1.076016047,1.096016346
1.019985223,1.027985352,1.043985742,1.096016346
1.019985222,1.023985293,1.047985802,1.092016287
1.019985224,1.027985351,1.047985801,1.096016345
1.019985223,1.027985353,1.043985742,1.096016346
1.019985223,1.027985353,1.039985682,2.899983594
1.019985224,1.023985291,1.043985743,1.104016465
1.019985222,1.027985353,1.043985742,1.100016406
1.023985284,1.023985293,1.043985742,1.100016405
1.019985223,1.023985292,1.043985742,1.100016406
1.019985224,1.019985232,1.043985742,1.092016287
1.019985222,1.027985352,1.043985742,1.096016346
1.023985284,1.023985293,1.043985742,1.096016345
1.015985162,1.027985353,1.047985802,1.100016406
1.019985224,1.023985291,1.047985801,1.096016346
1.023985284,1.023985293,1.043985742,2.907983713
1.019985223,1.027985353,1.047985802,1.096016345
1.019985223,1.027985353,1.043985742,1.100016406
1.019985224,1.027985352,1.043985742,1.100016406
1.019985223,1.023985292,0.948014138,1.096016346
1.019985223,1.027985353,1.043985742,1.100016405
1.019985223,1.023985292,1.043985742,1.104016466
1.023985285,1.023985293,1.051985861,1.096016346
1.019985223,1.031985413,1.047985802,1.096016346
1.023985283,1.023985292,1.043985742,1.096016346
1.019985223,1.023985293,1.043985742,2.903983654
1.023985284,1.023985293,1.043985742,1.096016346
1.019985223,1.027985353,1.047985801,1.096016347
